id,tweet,emotion,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,polarity
1255808218422546432,"I am now an #MBRUCommunityImmunity Ambassador.
I am responsible to protect myself and my community from #COVID-19.
I challenge you to take the course. @ Warri, Nigeria https://t.co/3bJ1jAPYXK",0.2,i am now an  mbrucommunityimmunity ambassador i am responsible to protect myself and my community from  covid 19 i challenge you to take the course   warri nigeria,191,"{'COVID-19.', 'MBRUCommunityImmunity'}",2,28,0,mbrucommunityimmunity ambassador responsible protect community covid 19 challenge course warri nigeria,mbrucommunityimmun ambassador respons protect commun covid 19 challeng take cours warri nigeria,1
1255808537684566016,#Dia47 #bitácoradelcapitán #socialdistancing #BitacoraDeAislamiento #cooking #Covid19 #hund nice #HomeOfficeSchool day. tgrageda baked an amazing #applepie🍎 in our #griswoldcastiron ! IT Turned up amazing ! #Gala is… https://t.co/sINHealLAl,0.7000000000000001, dia47  bit coradelcapit n  socialdistancing  bitacoradeaislamiento  cooking  covid19  hund nice  homeofficeschool day tgrageda baked an amazing  applepie  in our  griswoldcastiron   it turned up amazing    gala is ,240,"{'cooking', 'hund', 'HomeOfficeSchool', 'BitacoraDeAislamiento', 'bitácoradelcapitán', 'Dia47', 'griswoldcastiron', 'socialdistancing', 'applepie🍎', 'Covid19', 'Gala'}",11,27,0,dia47 bit coradelcapit socialdistancing bitacoradeaislamiento cooking covid19 hund nice homeofficeschool day tgrageda baked amazing applepie griswoldcastiron turned amazing gala,dia 47 bit coradelcapit n socialdistanc bitacoradeaislamiento cook covid 19 hund nice homeofficeschool day tgrageda bake amaz applepi griswoldcastiron turn amaz gala,1
1255808866899488768,"It's such a privilege for our team to be able to assist Khayelitsha Hospital, where many brave and courageous healthcare workers go door to door to screen COVID19 hotspots in our most vulnerable communities.⠀
We have… https://t.co/h0RhqicWFK",0.3,it's such a privilege for our team to be able to assist khayelitsha hospital where many brave and courageous healthcare workers go door to door to screen covid19 hotspots in our most vulnerable communities  we have ,241,set(),0,37,0,'s privilege team able assist khayelitsha hospital many brave courageous healthcare workers go screen covid19 hotspots vulnerable communities,it' privileg team abl assist khayelitsha hospit mani brave courag healthcar worker go door door screen covid 19 hotspot vulner commun,1
1255809002492981248,"Fighting Stigma: Coronavirus: Northern Ireland universities face losing ''more than £140m': Universities in Northern Ireland face multi-million-pound losses due to the ... ""For Northern Ireland, London Economics have forecast a £29m hit on ... steps to… https://t.co/ZDmowShDsR",0.1875,fighting stigma  coronavirus  northern ireland universities face losing ''more than  140m'  universities in northern ireland face multi million pound losses due to the  for northern ireland london economics have forecast a  29m hit on steps to ,277,set(),0,37,0,fighting stigma coronavirus northern ireland universities losing ''more 140m ' universities northern ireland million pound losses due northern ireland london economics forecast 29m hit steps,fight stigma coronaviru northern ireland univers face lose ' ' 140m ' univers northern ireland face multi million pound loss due northern ireland london econom forecast 29m hit step,1
1255809003633831936,"Fighting Stigma: UCC projects granted funding under Covid-19 rapid response programme: ... significant funding to research the impact Covid-19 public health measures have had on the people of Ireland, and to also study the genetic makeup ... https://t.co/sgN4TO8Wci",0.1875,fighting stigma  ucc projects granted funding under covid 19 rapid response programme  significant funding to research the impact covid 19 public health measures have had on the people of ireland and to also study the genetic makeup,265,set(),0,38,0,fighting stigma ucc projects granted funding covid 19 rapid response programme significant funding research impact covid 19 public health measures people ireland study genetic makeup,fight stigma ucc project grant fund covid 19 rapid respons programm signific fund research impact covid 19 public health measur peopl ireland also studi genet makeup,1
1255809115932233729,"On public holidays in a corona-crisis, I'm fortunate to be in Hong Kong where we can still move semi freely with caution. In these stressful times a staycation helps to dust the cobwebs off the mental health… https://t.co/zxebUPQkJj",0.17500000000000002,on public holidays in a corona crisis i'm fortunate to be in hong kong where we can still move semi freely with caution in these stressful times a staycation helps to dust the cobwebs off the mental health ,232,set(),0,38,0,public holidays corona crisis 'm fortunate hong kong still move semi freely caution stressful times staycation helps dust cobwebs mental health,public holiday corona crisi i'm fortun hong kong still move semi freeli caution stress time staycat help dust cobweb mental health,1
1255809454584532997,"Identity and Meditations

Full Video: https://t.co/hegjofb0Tf

Video diary thoughts on the Covid 19 pandemic, made (almost) daily as part of a walk in the park during exercise hour. Today's theme;Tree… https://t.co/9B0sGwVPtN",0.175,identity and meditations full video  video diary thoughts on the covid 19 pandemic made  almost  daily as part of a walk in the park during exercise hour today's theme tree ,225,set(),0,31,0,identity meditations full video video diary thoughts covid 19 pandemic made almost daily part walk park exercise hour today 's theme tree,ident medit full video video diari thought covid 19 pandem made almost daili part walk park dure exercis hour today' theme tree,1
1255809499790622720,"Beautiful flower bouquets were sent to our office today from Customer family for Naz, Sabina, Charlene and Joanne. It also has a personalised card for each. Please collect them from the office …. 
#CoronaVirus… https://t.co/7hcyFvPTh9",0.85,beautiful flower bouquets were sent to our office today from customer family for naz sabina charlene and joanne it also has a personalised card for each please collect them from the office    coronavirus ,234,{'CoronaVirus…'},1,35,0,beautiful flower bouquets sent office today customer family naz sabina charlene joanne personalised card please collect office coronavirus,beauti flower bouquet sent offic today custom famili naz sabina charlen joann also ha personalis card pleas collect offic coronaviru,1
1255809556384489475,"Beautiful flower bouquets were sent to our office today from Customer family for Naz, Sabina, Charlene and Joanne. It also has a personalised card for each. Please collect them from the office …. 
#CoronaVirus… https://t.co/YebjqsZhVu",0.85,beautiful flower bouquets were sent to our office today from customer family for naz sabina charlene and joanne it also has a personalised card for each please collect them from the office    coronavirus ,234,{'CoronaVirus…'},1,35,0,beautiful flower bouquets sent office today customer family naz sabina charlene joanne personalised card please collect office coronavirus,beauti flower bouquet sent offic today custom famili naz sabina charlen joann also ha personalis card pleas collect offic coronaviru,1
1255809899604381696,"💋Stay away from🦠""CORONAVIRUS""🧪🥽©️ESPNER EYEWEAR #stayaway #stayhome #staysafe #coronavirus #stayhealthy #bliss #quarantine #quarantinelife #quarantineandchill #disease #covid_19 #crazy #chill #symptoms #pandemic… https://t.co/S1T1h7zpKk",-0.6, stay away from  coronavirus     espner eyewear  stayaway  stayhome  staysafe  coronavirus  stayhealthy  bliss  quarantine  quarantinelife  quarantineandchill  disease  covid 19  crazy  chill  symptoms  pandemic ,236,"{'crazy', 'staysafe', 'stayhome', 'quarantinelife', 'symptoms', 'bliss', 'stayaway', 'quarantine', 'covid_19', 'quarantineandchill', 'chill', 'pandemic…', 'stayhealthy', 'disease', 'coronavirus'}",15,20,1,stay away coronavirus espner eyewear stayaway stayhome staysafe coronavirus stayhealthy bliss quarantine quarantinelife quarantineandchill disease covid 19 crazy chill symptoms pandemic,stay away coronaviru espner eyewear stayaway stayhom staysaf coronaviru stayhealthi bliss quarantin quarantinelif quarantineandchil diseas covid 19 crazi chill symptom pandem,-1
1255810142823608322,#TheDailyShow #TrevorNoah #Coronavirus Trevor Noah breaks down how coronavirus is affecting the food industry https://t.co/1vEg2jPQWp https://t.co/ENSczs8azx,-0.1555555555555556, thedailyshow  trevornoah  coronavirus trevor noah breaks down how coronavirus is affecting the food industry,157,"{'Coronavirus', 'TheDailyShow', 'TrevorNoah'}",3,16,0,thedailyshow trevornoah coronavirus trevor noah breaks coronavirus affecting food industry,thedailyshow trevornoah coronaviru trevor noah break coronaviru affect food industri,-1
1255810375729188865,Only place #safe frm #coronavirus 😂😂😂... #instagramstorytemplates #stayathome #funnymemes #funnyshit #rivusouravbanerjee #instagram #instagramtemplate #outofthisworld #selfie #animationmeme #memesdaily #lockdown… https://t.co/9OTorwmM1o,0.25,only place  safe frm  coronavirus      instagramstorytemplates  stayathome  funnymemes  funnyshit  rivusouravbanerjee  instagram  instagramtemplate  outofthisworld  selfie  animationmeme  memesdaily  lockdown ,236,"{'animationmeme', 'funnymemes', 'outofthisworld', 'selfie', 'memesdaily', 'stayathome', 'funnyshit', 'instagram', 'lockdown…', 'rivusouravbanerjee', 'instagramstorytemplates', 'instagramtemplate', 'safe', 'coronavirus'}",14,19,3,place safe frm coronavirus instagramstorytemplates stayathome funnymemes funnyshit rivusouravbanerjee instagram instagramtemplate outofthisworld selfie animationmeme memesdaily lockdown,onli place safe frm coronaviru instagramstorytempl stayathom funnymem funnyshit rivusouravbanerje instagram instagramtempl outofthisworld selfi animationmem memesdaili lockdown,1
1255810821478899713,"Staying home ⠀
Staying safe⠀
Creating content ⠀
.⠀
.⠀
.
.
#stayhome #staysafe #stayhomestaysafe #selfisolation #covid_19 #coronavirus #safetyfirst #lifestyleblogger #fashionblogger #bloggerstyle #bloggerlife… https://t.co/O6N6pJDjTu",0.5,staying home   staying safe  creating content        stayhome  staysafe  stayhomestaysafe  selfisolation  covid 19  coronavirus  safetyfirst  lifestyleblogger  fashionblogger  bloggerstyle  bloggerlife ,232,"{'fashionblogger', 'bloggerlife…', 'lifestyleblogger', 'staysafe', 'stayhome', 'covid_19', 'bloggerstyle', 'safetyfirst', 'stayhomestaysafe', 'selfisolation', 'coronavirus'}",11,24,0,staying home staying safe creating content stayhome staysafe stayhomestaysafe selfisolation covid 19 coronavirus safetyfirst lifestyleblogger fashionblogger bloggerstyle bloggerlife,stay home stay safe creat content stayhom staysaf stayhomestaysaf selfisol covid 19 coronaviru safetyfirst lifestyleblogg fashionblogg bloggerstyl bloggerlif,1
1255811612633468933,The new amazong ANTIPOP COVID!! 😉😎🎵🎤 #sing #music #homerecording #covid_19  #popmusic #antipop #resilienza @ Orvieto https://t.co/onMA0q1meI,0.2130681818181818,the new amazong antipop covid         sing  music  homerecording  covid 19  popmusic  antipop  resilienza   orvieto,140,"{'resilienza', 'sing', 'antipop', 'popmusic', 'homerecording', 'covid_19', 'music'}",7,16,2,new amazong antipop covid sing music homerecording covid 19 popmusic antipop resilienza orvieto,new amazong antipop covid sing music homerecord covid 19 popmus antipop resilienza orvieto,1
1255811737816719360,"How much longer?

#pets #dog #covid19 #lockdown #bored #nomorewalks #familytime #lovemydog #❤️#walk @ Gillian Million Wedding Accessories and Designer Wedding Dress Agency https://t.co/aSW01zMupD",-0.15,how much longer   pets  dog  covid19  lockdown  bored  nomorewalks  familytime  lovemydog     walk   gillian million wedding accessories and designer wedding dress agency,195,"{'❤️#walk', 'pets', 'nomorewalks', 'lovemydog', 'familytime', 'covid19', 'dog', 'lockdown', 'bored'}",9,23,0,much longer pets covid19 lockdown bored nomorewalks familytime lovemydog walk gillian million wedding accessories designer wedding dress agency,much longer pet dog covid 19 lockdown bore nomorewalk familytim lovemydog walk gillian million wed accessori design wed dress agenc,-1
1255811905664380929,There’s a new wingnut theory doing the rounds that smoking is a guard against COVID-19. Wait til Trump gets a hold of this one…,0.13636363636363635,there s a new wingnut theory doing the rounds that smoking is a guard against covid 19 wait til trump gets a hold of this one ,127,set(),0,24,0,new wingnut theory rounds smoking guard covid 19 wait trump gets hold,new wingnut theori round smoke guard covid 19 wait til trump get hold thi one,1
1255812032324153348,"Covid-19 makes me humble, thoughtful, slow, mindful, focused... What about you? In the past my sourdough were OK-ish but not really appetitely. I learned from this lovely bread that I have to focus and be patient.… https://t.co/6bLhWYl7um",0.008333333333333323,covid 19 makes me humble thoughtful slow mindful focused what about you  in the past my sourdough were ok ish but not really appetitely i learned from this lovely bread that i have to focus and be patient ,238,set(),0,37,0,covid 19 makes humble thoughtful slow mindful focused past sourdough ok ish really appetitely learned lovely bread focus patient,covid 19 make humbl thought slow mind focus past sourdough ok ish realli appetit learn thi love bread focu patient,1
1255812078868234240,"Nuther wet Corona  HUMP DAY bitches! (@ Linden Yard Fleet Operations in Brooklyn, NY) https://t.co/qcm1x0Bu79",-0.125,nuther wet corona hump day bitches     linden yard fleet operations in brooklyn ny ,109,set(),0,15,0,nuther wet corona hump day bitches linden yard fleet operations brooklyn ny,nuther wet corona hump day bitch linden yard fleet oper brooklyn ny,-1
1255812706285891584,"Happy international dance day #staysafestayhome #corona #sanitize #maskon @ Doha City, Qatar https://t.co/zbsKajJdfn",0.4,happy international dance day  staysafestayhome  corona  sanitize  maskon   doha city qatar,116,"{'sanitize', 'staysafestayhome', 'corona', 'maskon'}",4,13,0,happy international dance day staysafestayhome corona sanitize maskon doha city qatar,happi intern danc day staysafestayhom corona sanit maskon doha citi qatar,1
1255813002168881158,"JUST LIKE THE UPPER CLASSES AND THE WEALTHY,

IF THEY ARE ALLOWED TO START FLIGHTS WIZZ THAT MEANS PEOPLE WHO COULD BE SUPER SPREADERS WHICH HAVE NO SYMPTOMS OF THE CORONAVIRUS COVID19 WOULD BE SPREADING THE VIRUS AROUND THE UNITED KINGDOM,
IT SHOWS THAT THE UPPER CLASSES (1/3)",0.2083333333333333,just like the upper classes and the wealthy if they are allowed to start flights wizz that means people who could be super spreaders which have no symptoms of the coronavirus covid19 would be spreading the virus around the united kingdom it shows that the upper classes  1 3 ,278,set(),0,48,0,like upper classes wealthy allowed start flights wizz means people could super spreaders symptoms coronavirus covid19 would spreading virus around united kingdom shows upper classes 1 3,like upper class wealthi allow start flight wizz mean peopl could super spreader symptom coronaviru covid 19 would spread viru around unit kingdom show upper class 1 3,1
1255813054689918976,"Its 8PM, Green Mountain, Lakewood Colorado time in the United States of America. Im HOWLING for our Essential Workers with my dear old Mom &amp; Dad. After all this Covid 19 horribleness is over with I hope to look… https://t.co/EvtbGKwIzi",-0.03333333333333333,its 8pm green mountain lakewood colorado time in the united states of america im howling for our essential workers with my dear old mom   dad after all this covid 19 horribleness is over with i hope to look ,239,set(),0,40,0,8pm green mountain lakewood colorado time united states america howling essential workers dear old mom dad covid 19 horribleness hope look,8p green mountain lakewood colorado time unit state america im howl essenti worker dear old mom dad thi covid 19 horribl hope look,-1
1255813065255399424,"Taking the  fight against COVID-19  to another level!!. #Global_Zoom_meeting🎤🎤🎤🎤🎧

List of participants are: Dr. Beryl Dennis, Min, MBA a medical expert in USA New York City. Sabra Bank, Director Gender Concern… https://t.co/KrAcKIGYVA",0.06818181818181818,taking the fight against covid 19 to another level    global zoom meeting      list of participants are  dr beryl dennis min mba a medical expert in usa new york city sabra bank director gender concern ,235,{'Global_Zoom_meeting🎤🎤🎤🎤🎧'},1,32,0,taking fight covid 19 another level global zoom meeting list participants dr beryl dennis mba medical expert usa new york city sabra bank director gender concern,take fight covid 19 anoth level global zoom meet list particip dr beryl denni min mba medic expert usa new york citi sabra bank director gender concern,1
1255813318335488005,"JUST LIKE THE UPPER CLASSES AND THE WEALTHY,

IF THEY ARE ALLOWED TO START FLIGHTS WIZZ THAT MEANS PEOPLE WHO COULD BE SUPER SPREADERS WHICH HAVE NO SYMPTOMS OF THE CORONAVIRUS COVID19 WOULD BE SPREADING THE VIRUS AROUND THE UNITED KINGDOM,
IT SHOWS THAT THE UPPER (1/5)",0.2083333333333333,just like the upper classes and the wealthy if they are allowed to start flights wizz that means people who could be super spreaders which have no symptoms of the coronavirus covid19 would be spreading the virus around the united kingdom it shows that the upper  1 5 ,270,set(),0,47,0,like upper classes wealthy allowed start flights wizz means people could super spreaders symptoms coronavirus covid19 would spreading virus around united kingdom shows upper 1 5,like upper class wealthi allow start flight wizz mean peopl could super spreader symptom coronaviru covid 19 would spread viru around unit kingdom show upper 1 5,1
1255813853054631938,"Stay safe guys, this Coronavirus no be our mate ! Wash your hands regularly, wear your face and nose mask when necessary.
#Behindbarz #Coronavirusupdate #CNN #COVID19 #govikpeazu #Abia #GROWTH #empowerment #loan #1bg… https://t.co/D5uH6RZDLs",0.20833333333333331,stay safe guys this coronavirus no be our mate   wash your hands regularly wear your face and nose mask when necessary  behindbarz  coronavirusupdate  cnn  covid19  govikpeazu  abia  growth  empowerment  loan  1bg ,241,"{'1bg…', 'CNN', 'loan', 'COVID19', 'Coronavirusupdate', 'govikpeazu', 'Abia', 'Behindbarz', 'empowerment', 'GROWTH'}",10,33,0,stay safe guys coronavirus mate wash hands regularly wear nose mask necessary behindbarz coronavirusupdate cnn covid19 govikpeazu growth empowerment loan 1bg,stay safe guy thi coronaviru mate wash hand regularli wear face nose mask necessari behindbarz coronavirusupd cnn covid 19 govikpeazu abia growth empower loan 1bg,1
1255813878614757381,"myvirtualneighbourhood We’re now listed on My Virtual Neighbourhood - this great free directory, launched in response to COVID-19, is helping local people find local businesses delivering to their door. Please check… https://t.co/0Lc3RIxD7K",0.30000000000000004,myvirtualneighbourhood we re now listed on my virtual neighbourhood this great free directory launched in response to covid 19 is helping local people find local businesses delivering to their door please check ,240,set(),0,32,0,myvirtualneighbourhood listed virtual neighbourhood great free directory launched response covid 19 helping local people find local businesses delivering please check,myvirtualneighbourhood list virtual neighbourhood thi great free directori launch respons covid 19 help local peopl find local busi deliv door pleas check,1
1255813997317754887,We are #Seeking #COVID #stories from around the Globe to inspire positive impact! Please contact direct UnityInspiresProjects@Gmail.com for your #Covid19WorldStories &amp; mention @GoldsmithEli sent you as part of our… https://t.co/8yC8xevH6l,0.19204545454545446,we are  seeking  covid  stories from around the globe to inspire positive impact  please contact direct unityinspiresprojects gmailcom for your  covid19worldstories   mention  goldsmitheli sent you as part of our ,242,"{'stories', 'Covid19WorldStories', 'Seeking', 'COVID'}",4,30,0,seeking covid stories around globe inspire positive impact please contact direct unityinspiresprojects gmailcom covid19worldstories mention goldsmitheli sent part,seek covid stori around globe inspir posit impact pleas contact direct unityinspiresproject gmailcom covid 19worldstori mention goldsmith sent part,1
1255814414843904000,"I'am patiently waiting to be safe . Waiting for hugs, high-fives and freedom to play . Waiting for something to stop COVID-19 and make it all possible ✨💫 @ Siargao Island, Philippines https://t.co/ighVpCVCM2",0.25,i'am patiently waiting to be safe waiting for hugs high fives and freedom to play waiting for something to stop covid 19 and make it all possible      siargao island philippines,207,set(),0,33,-1,i'am patiently waiting safe waiting hugs high fives freedom play waiting something stop covid 19 make possible siargao island philippines,i'am patient wait safe wait hug high five freedom play wait someth stop covid 19 make possibl siargao island philippin,1
1255815049211494400,"For the love of my country Kenya #Loveforkenyamycountry
Representing Kenya to the world. Make sure you are safe and stay safe from Corona.
It's a global pandemic we can never take it for granted.
#unityempireventures… https://t.co/1OGnT7Rds1",0.4,for the love of my country kenya  loveforkenyamycountry representing kenya to the world make sure you are safe and stay safe from corona it's a global pandemic we can never take it for granted  unityempireventures ,241,"{'unityempireventures…', 'Loveforkenyamycountry'}",2,36,0,love country kenya loveforkenyamycountry representing kenya world make sure safe stay safe corona 's global pandemic never granted unityempireventures,love countri kenya loveforkenyamycountri repres kenya world make sure safe stay safe corona it' global pandem never take grant unityempireventur,1
1255815090227613696,"The mask fine but it not fit me 😂😂😂. Tailored by innoclothings
Slide in my Dm for yours 😉 
Stay safe 😷
#covid_19 #ncdc #stayhome #staysafe #coronavirus @ Benin City, Edo State, Nigeria, West Africa https://t.co/Llb1XidZQX",0.2388888888888889,the mask fine but it not fit me     tailored by innoclothings slide in my dm for yours   stay safe    covid 19  ncdc  stayhome  staysafe  coronavirus   benin city edo state nigeria west africa,221,"{'ncdc', 'staysafe', 'stayhome', 'covid_19', 'coronavirus'}",5,36,3,mask fine fit tailored innoclothings slide dm stay safe covid 19 ncdc stayhome staysafe coronavirus benin city edo state nigeria west africa,mask fine fit tailor innocloth slide dm stay safe covid 19 ncdc stayhom staysaf coronaviru benin citi edo state nigeria west africa,1
1255815335262945291,"My first ever #covid19 #ECQ sunset shot. To more beautiful sunsets like this..
.
.
#today #shotoniphone #sunset #quezoncity #asia #philippines #sky #iphoneography #©️ #tekgik #imagesmithph #regiefernandome #pipho… https://t.co/W4lBUkLD4a",0.5333333333333333,my first ever  covid19  ecq sunset shot to more beautiful sunsets like this  today  shotoniphone  sunset  quezoncity  asia  philippines  sky  iphoneography      tekgik  imagesmithph  regiefernandome  pipho ,237,"{'today', 'imagesmithph', 'sunset', 'ECQ', 'regiefernandome', 'iphoneography', '©️', 'tekgik', 'asia', 'philippines', 'sky', 'shotoniphone', 'covid19', 'pipho…', 'quezoncity'}",15,29,0,first ever covid19 ecq sunset shot beautiful sunsets like today shotoniphone sunset quezoncity asia philippines sky iphoneography tekgik imagesmithph regiefernandome pipho,first ever covid 19 ecq sunset shot beauti sunset like thi today shotoniphon sunset quezonc asia philippin sky iphoneographi tekgik imagesmithph regiefernandom pipho,1
1255815917948358656,"Covid screen and hand sanitizers installed.
One way system around store and no more than two customers at a time ready for our opening on a limited basis from Monday 11th may for collections and delivery’s only… https://t.co/GrKLQUyLw3",-0.03035714285714285,covid screen and hand sanitizers installed one way system around store and no more than two customers at a time ready for our opening on a limited basis from monday 11th may for collections and delivery s only ,235,set(),0,38,0,covid screen hand sanitizers installed way system around store two customers time ready opening limited basis monday 11th may collections delivery,covid screen hand sanit instal one way system around store two custom time readi open limit basi monday 11th may collect deliveri onli,-1
1255816248182497282,Bit obsessed with crocheting these! 😆👍 #thursdaygoals #thursdayvibes #thursday #lockdown #socialdistancing #covid19 #keepcraftingcarryon #crochet #crocheting #crocheter #yarn #wool #colour #pattern #hook #handmade… https://t.co/sGBffIgxag,-0.3625,bit obsessed with crocheting these      thursdaygoals  thursdayvibes  thursday  lockdown  socialdistancing  covid19  keepcraftingcarryon  crochet  crocheting  crocheter  yarn  wool  colour  pattern  hook  handmade ,238,"{'thursdaygoals', 'crocheter', 'keepcraftingcarryon', 'crochet', 'yarn', 'pattern', 'socialdistancing', 'thursdayvibes', 'crocheting', 'covid19', 'hook', 'thursday', 'wool', 'handmade…', 'lockdown', 'colour'}",16,23,2,bit obsessed crocheting thursdaygoals thursdayvibes thursday lockdown socialdistancing covid19 keepcraftingcarryon crochet crocheting crocheter yarn wool colour pattern hook handmade,bit obsess crochet thursdaygo thursdayvib thursday lockdown socialdistanc covid 19 keepcraftingcarryon crochet crochet crochet yarn wool colour pattern hook handmad,-1
1255817326039044101,"We will be bringing you expensivesunday back soon but for now we all together in the fight against the deadly COVID-19 so stay home, wash your hands, sanitize your hands, don’t touch your face and stay safe.

All… https://t.co/996zDMdIQw",0.1,we will be bringing you expensivesunday back soon but for now we all together in the fight against the deadly covid 19 so stay home wash your hands sanitize your hands don t touch your face and stay safe all ,237,set(),0,39,0,bringing expensivesunday back soon together fight deadly covid 19 stay home wash hands sanitize hands touch stay safe,bring expensivesunday back soon togeth fight deadli covid 19 stay home wash hand sanit hand touch face stay safe,1
1255817448017678338,"Corona virus has got nothing on us, we are saved, healed and delivered. Meanwhile, observe social and physical distance, wash your hands with soap and water, if you don't have soap use hand sanitizers. @ Eko Tower 2 https://t.co/3nrTClR01e",0.016666666666666666,corona virus has got nothing on us we are saved healed and delivered meanwhile observe social and physical distance wash your hands with soap and water if you don't have soap use hand sanitizers   eko tower 2,239,set(),0,39,0,corona virus got nothing us saved healed delivered meanwhile observe social physical distance wash hands soap water n't soap use hand sanitizers eko tower 2,corona viru ha got noth us save heal deliv meanwhil observ social physic distanc wash hand soap water soap use hand sanit eko tower 2,1
1255817517911748608,"4th Day Corona-Virus Ride (29/04/2020) 🏍🦠🧻🍻
. 
Yesterday i was riding through tiny Country-Roads and Unpaved Forest Tracks (legal) not far of home between Kanton Aargau &amp; Kanton Luzern.
.
#lulitoAlpino… https://t.co/FvbFQhWkbU",0.05000000000000001,4th day corona virus ride  29 04 2020       yesterday i was riding through tiny country roads and unpaved forest tracks  legal  not far of home between kanton aargau   kanton luzern  lulitoalpino ,230,{'lulitoAlpino…'},1,32,0,4th day corona virus ride 29 04 2020 yesterday riding tiny country roads unpaved forest tracks legal far home kanton aargau kanton luzern lulitoalpino,4th day corona viru ride 29 04 2020 yesterday wa ride tini countri road unpav forest track legal far home kanton aargau kanton luzern lulitoalpino,1
1255818066233044994,"More to read during the upcoming days of #homeoffice #covid_19 #corona #wired #apple @ Villigst, Nordrhein-Westfalen, Germany https://t.co/DhI0QBKqqA",0.5,more to read during the upcoming days of  homeoffice  covid 19  corona  wired  apple   villigst nordrhein westfalen germany,149,"{'apple', 'wired', 'corona', 'covid_19', 'homeoffice'}",5,18,0,read upcoming days homeoffice covid 19 corona wired apple villigst nordrhein westfalen germany,read dure upcom day homeoffic covid 19 corona wire appl villigst nordrhein westfalen germani,1
1255818462049505281,"Coronavirus crisis creates new words: People have created their own words, such as “covidiot” for those who disobey social distancing rules..waiting to hear words to portray the reorganisation of book shelves visible in web conversations. https://t.co/vUFTNIydBI",0.1924242424242424,coronavirus crisis creates new words  people have created their own words such as  covidiot  for those who disobey social distancing ruleswaiting to hear words to portray the reorganisation of book shelves visible in web conversations,262,set(),0,36,0,coronavirus crisis creates new words people created words covidiot disobey social distancing ruleswaiting hear words portray reorganisation book shelves visible web conversations,coronaviru crisi creat new word peopl creat word covidiot disobey social distanc ruleswait hear word portray reorganis book shelv visibl web convers,1
1255818752882626560,"Our Crowdfunder page is now live! 
*Help Old Crown, Griffin &amp; our staff survive Covid19*
We’re raising funds to help soften the blow of the future challenges for our staff and to keep ourselves afloat long enough… https://t.co/xMYmBgpu8n",0.036742424242424236,our crowdfunder page is now live   help old crown griffin   our staff survive covid19  we re raising funds to help soften the blow of the future challenges for our staff and to keep ourselves afloat long enough ,241,set(),0,38,0,crowdfunder page live help old crown griffin staff survive covid19 raising funds help soften blow future challenges staff keep afloat long enough,crowdfund page live help old crown griffin staff surviv covid 19 rais fund help soften blow futur challeng staff keep ourselv afloat long enough,1
1255819051387019264,"It is happening today at 1pm on our Instagram and Facebook page @wakanowdotcom.

An opportunity to own your Travel Empire. 

We are all going to win after this Coronavirus pandemic.

See you soon.

#wakanow… https://t.co/ooxdhI8Sf5",0.7,it is happening today at 1pm on our instagram and facebook page  wakanowdotcom an opportunity to own your travel empire we are all going to win after this coronavirus pandemic see you soon  wakanow ,231,{'wakanow…'},1,35,0,happening today 1pm instagram facebook page wakanowdotcom opportunity travel empire going win coronavirus pandemic see soon wakanow,happen today 1pm instagram facebook page wakanowdotcom opportun travel empir go win thi coronaviru pandem see soon wakanow,1
1255819425036611584,"Repeat 3 times and Believe.
#dailyaffirmations #businessowner #inspirationalquotes #manifest #goalsasf #covid19 #lockdown #success #stayathome #abundance @ Mangonia Park, Florida https://t.co/Eg5p5eKnof",0.3,repeat 3 times and believe  dailyaffirmations  businessowner  inspirationalquotes  manifest  goalsasf  covid19  lockdown  success  stayathome  abundance   mangonia park florida,202,"{'manifest', 'abundance', 'goalsasf', 'businessowner', 'stayathome', 'success', 'covid19', 'inspirationalquotes', 'lockdown', 'dailyaffirmations'}",10,20,0,repeat 3 times believe dailyaffirmations businessowner inspirationalquotes manifest goalsasf covid19 lockdown success stayathome abundance mangonia park florida,repeat 3 time believ dailyaffirm businessown inspirationalquot manifest goalsasf covid 19 lockdown success stayathom abund mangonia park florida,1
1255819907708727296,"Be Safe practice, social distancing, and know matter what the president says  do NOT drink the Lysol! #lol #lysol #besafe #coronavirus @ Fayetteville, North Carolina https://t.co/4BV7BnoNc8",0.44722222222222224,be safe practice social distancing and know matter what the president says do not drink the lysol   lol  lysol  besafe  coronavirus   fayetteville north carolina,189,"{'lol', 'lysol', 'besafe', 'coronavirus'}",4,26,0,safe practice social distancing know matter president says drink lysol lol lysol besafe coronavirus fayetteville north carolina,safe practic social distanc know matter presid say drink lysol lol lysol besaf coronaviru fayettevil north carolina,1
1255820438296498179,"Our Crowdfunder page is now live! 
*Help The Griffin, Old Crown &amp; our staff survive Covid19*
We’re raising funds to help soften the blow of the future challenges for our staff and to keep ourselves afloat long… https://t.co/EHX2EkA7xH",0.04409090909090909,our crowdfunder page is now live   help the griffin old crown   our staff survive covid19  we re raising funds to help soften the blow of the future challenges for our staff and to keep ourselves afloat long ,238,set(),0,38,0,crowdfunder page live help griffin old crown staff survive covid19 raising funds help soften blow future challenges staff keep afloat long,crowdfund page live help griffin old crown staff surviv covid 19 rais fund help soften blow futur challeng staff keep ourselv afloat long,1
